 0.045208532 0.048239436 0.043884706 0.059444662 0.061902367 
portrayal 3.1836994E-4 7.042253E-4 0.001298364 6.518055E-4 9.3464664E-4 
screenplay 3.1836994E-4 7.042253E-4 2.5967282E-4 5.214444E-4 6.470631E-4 
features 3.1836994E-4 3.5211266E-4 2.5967282E-4 9.125277E-4 1.437918E-4 
mother 6.367399E-4 0.0010563381 7.7901845E-4 3.910833E-4 9.705946E-4 
unable 6.367399E-4 3.5211266E-4 2.5967282E-4 1.303611E-4 5.751672E-4 
disappointed 0.0015918497 0.0010563381 2.5967282E-4 6.518055E-4 5.751672E-4 
view 6.367399E-4 7.042253E-4 7.7901845E-4 6.518055E-4 4.6732332E-4 
holidays 3.1836994E-4 3.5211266E-4 2.5967282E-4 3.910833E-4 4.6732332E-4 
school 3.1836994E-4 7.042253E-4 7.7901845E-4 3.910833E-4 4.6732332E-4 
continue 3.1836994E-4 3.5211266E-4 5.1934563E-4 5.214444E-4 3.9542743E-4 
basically 0.0012734798 3.5211266E-4 7.7901845E-4 3.910833E-4 2.5163562E-4 
things 0.0015918497 0.0014084507 0.0018177096 0.002476861 0.0022647206 
helpful 3.1836994E-4 0.0010563381 5.1934563E-4 9.125277E-4 3.9542743E-4 
starts 6.367399E-4 0.0010563381 2.5967282E-4 5.214444E-4 3.5947948E-4 
realize 3.1836994E-4 3.5211266E-4 7.7901845E-4 0.0010428888 5.0327124E-4 
actual 6.367399E-4 0.0014084507 0.001298364 6.518055E-4 2.5163562E-4 
imagine 9.5510983E-4 7.042253E-4 2.5967282E-4 3.910833E-4 7.1895897E-4 
superb 3.1836994E-4 7.042253E-4 5.1934563E-4 9.125277E-4 7.549069E-4 
footage 6.367399E-4 7.042253E-4 0.0010386913 0.001303611 2.875836E-4 
ultimate 3.1836994E-4 3.5211266E-4 2.5967282E-4 1.303611E-4 3.9542743E-4 
eric 6.367399E-4 3.5211266E-4 2.5967282E-4 5.214444E-4 5.0327124E-4 
doubt 6.367399E-4 7.042253E-4 5.1934563E-4 6.518055E-4 2.875836E-4 
develop 3.1836994E-4 3.5211266E-4 5.1934563E-4 1.303611E-4 3.9542743E-4 
girl 6.367399E-4 0.0021126762 0.001298364 0.001303611 4.6732332E-4 
screaming 9.5510983E-4 0.0017605633 0.0033757465 0.0028679443 0.0015817097 
longer 3.1836994E-4 3.5211266E-4 7.7901845E-4 6.518055E-4 3.2353154E-4 
warm 6.367399E-4 3.5211266E-4 0.0010386913 5.214444E-4 4.3137537E-4 
watched 6.367399E-4 0.0010563381 0.0018177096 0.0014339722 0.0015098138 
involved 3.1836994E-4 3.5211266E-4 0.001298364 5.214444E-4 6.83011E-4 
leads 3.1836994E-4 3.5211266E-4 0.0010386913 3.910833E-4 3.5947948E-4 
playing 0.0047755493 0.0017605633 0.002856401 0.0022161386 0.0035947948 
larry 3.1836994E-4 3.5211266E-4 2.5967282E-4 3.910833E-4 4.6732332E-4 
full 0.0019102197 7.042253E-4 0.0010386913 7.821666E-4 7.1895897E-4 
string 3.1836994E-4 0.0010563381 2.5967282E-4 3.910833E-4 2.875836E-4 
michelle 9.5510983E-4 3.5211266E-4 2.5967282E-4 7.821666E-4 8.6275075E-4 
book 0.007004139 0.011971831 0.0064918203 0.005084083 0.0063987346 
concept 6.367399E-4 3.5211266E-4 2.5967282E-4 6.518055E-4 3.2353154E-4 
show 0.0031836994 0.0014084507 0.0023370553 0.0014339722 0.0014019699 
description 9.5510983E-4 0.0014084507 7.7901845E-4 1.303611E-4 1.7973974E-4 
edition 3.1836994E-4 3.5211266E-4 2.5967282E-4 3.910833E-4 3.9542743E-4 
video 0.0015918497 0.00528169 0.004414438 0.0029983053 0.0019411892 
house 9.5510983E-4 3.5211266E-4 0.001298364 1.303611E-4 5.751672E-4 
shot 6.367399E-4 3.5211266E-4 5.1934563E-4 2.607222E-4 5.0327124E-4 
alma 6.367399E-4 3.5211266E-4 5.1934563E-4 2.607222E-4 0.0010424905 
ends 3.1836994E-4 0.0010563381 5.1934563E-4 5.214444E-4 2.5163562E-4 
lived 3.1836994E-4 3.5211266E-4 7.7901845E-4 5.214444E-4 4.6732332E-4 
supporting 6.367399E-4 3.5211266E-4 2.5967282E-4 3.910833E-4 3.5947948E-4 
early 3.1836994E-4 0.0014084507 7.7901845E-4 5.214444E-4 8.268028E-4 
hours 0.0012734798 7.042253E-4 5.1934563E-4 5.214444E-4 5.751672E-4 
pain 6.367399E-4 3.5211266E-4 2.5967282E-4 6.518055E-4 7.549069E-4 
armstrong 3.1836994E-4 0.0014084507 2.5967282E-4 0.0011732499 5.0327124E-4 
breaks 3.1836994E-4 3.5211266E-4 5.1934563E-4 2.607222E-4 5.0327124E-4 
learned 6.367399E-4 3.5211266E-4 2.5967282E-4 5.214444E-4 3.9542743E-4 
yes 0.0012734798 7.042253E-4 5.1934563E-4 9.125277E-4 7.549069E-4 
purchase 0.0012734798 7.042253E-4 5.1934563E-4 2.607222E-4 4.6732332E-4 
start 3.1836994E-4 3.5211266E-4 0.0015580369 0.0015643332 7.549069E-4 
war 6.367399E-4 3.5211266E-4 2.5967282E-4 3.910833E-4 6.470631E-4 
remake 6.367399E-4 0.0010563381 2.5967282E-4 1.303611E-4 3.2353154E-4 
stars 9.5510983E-4 7.042253E-4 0.0023370553 0.0016946943 5.751672E-4 
hype 6.367399E-4 3.5211266E-4 2.5967282E-4 3.910833E-4 3.5947948E-4 
short 3.1836994E-4 7.042253E-4 0.0010386913 0.0016946943 0.0012941262 
time 0.006049029 0.00528169 0.0064918203 0.006387694 0.00823208 
riley 3.1836994E-4 7.042253E-4 7.7901845E-4 3.910833E-4 0.0010065425 
play 0.0025469596 0.0017605633 0.0031160738 0.0011732499 0.0029477316 
happy 9.5510983E-4 7.042253E-4 5.1934563E-4 0.0014339722 0.0016895535 
quickly 3.1836994E-4 7.042253E-4 2.5967282E-4 6.518055E-4 5.751672E-4 
program 9.5510983E-4 3.5211266E-4 5.1934563E-4 5.214444E-4 3.5947948E-4 
issues 6.367399E-4 3.5211266E-4 7.7901845E-4 5.214444E-4 3.5947948E-4 
put 0.0025469596 3.5211266E-4 0.001298364 0.0015643332 0.0010784384 
cast 0.0015918497 0.0010563381 5.1934563E-4 5.214444E-4 0.0014738658 
fan 3.1836994E-4 3.5211266E-4 0.0010386913 5.214444E-4 5.392192E-4 
piano 6.367399E-4 0.0010563381 0.0020773825 5.214444E-4 3.9542743E-4 
remembered 3.1836994E-4 7.042253E-4 5.1934563E-4 6.518055E-4 2.1568769E-4 
controversial 3.1836994E-4 3.5211266E-4 2.5967282E-4 5.214444E-4 3.2353154E-4 
truly 6.367399E-4 7.042253E-4 5.1934563E-4 5.214444E-4 0.0017255015 
case 6.367399E-4 0.0010563381 7.7901845E-4 7.821666E-4 3.5947948E-4 
struggle 3.1836994E-4 7.042253E-4 5.1934563E-4 6.518055E-4 2.875836E-4 
okay 3.1836994E-4 7.042253E-4 7.7901845E-4 5.214444E-4 2.1568769E-4 
give 0.0015918497 0.0014084507 0.0031160738 0.0028679443 0.0012222303 
cowboy 0.0015918497 7.042253E-4 5.1934563E-4 0.0010428888 0.0011862823 
item 0.0035020695 3.5211266E-4 5.1934563E-4 5.214444E-4 1.7973974E-4 
meets 3.1836994E-4 7.042253E-4 5.1934563E-4 3.910833E-4 3.2353154E-4 
lives 6.367399E-4 0.0010563381 7.7901845E-4 0.001303611 0.0016176576 
double 3.1836994E-4 7.042253E-4 5.1934563E-4 7.821666E-4 5.392192E-4 
players 0.0012734798 7.042253E-4 5.1934563E-4 1.303611E-4 3.5947948E-4 
lesson 6.367399E-4 0.0014084507 0.0010386913 5.214444E-4 3.9542743E-4 
LITTLE 3.1836994E-4 3.5211266E-4 0.0020773825 0.0011732499 1.7973974E-4 
longing 3.1836994E-4 3.5211266E-4 2.5967282E-4 2.607222E-4 4.3137537E-4 
WOMEN 3.1836994E-4 3.5211266E-4 0.0020773825 0.0010428888 1.437918E-4 
light 6.367399E-4 7.042253E-4 5.1934563E-4 3.910833E-4 3.9542743E-4 
terrific 3.1836994E-4 3.5211266E-4 2.5967282E-4 3.910833E-4 3.2353154E-4 
vocals 0.0012734798 3.5211266E-4 0.0020773825 3.910833E-4 3.9542743E-4 
style 6.367399E-4 3.5211266E-4 5.1934563E-4 3.910833E-4 9.3464664E-4 
completely 6.367399E-4 0.0021126762 0.001298364 0.001303611 6.83011E-4 
societal 3.1836994E-4 7.042253E-4 2.5967282E-4 2.607222E-4 5.0327124E-4 
care 6.367399E-4 3.5211266E-4 2.5967282E-4 0.0010428888 5.392192E-4 
teaching 0.0019102197 0.0010563381 7.7901845E-4 5.214444E-4 3.5947948E-4 
cinematography 6.367399E-4 7.042253E-4 5.1934563E-4 0.001303611 9.705946E-4 
lot 0.0012734798 0.0014084507 0.0018177096 0.0031286664 0.0017255015 
ways 0.0022285897 3.5211266E-4 5.1934563E-4 7.821666E-4 9.705946E-4 
modern 0.0015918497 0.0017605633 0.0018177096 3.910833E-4 5.751672E-4 
hepburn 0.0012734798 0.0010563381 2.5967282E-4 0.0010428888 6.470631E-4 
memories 3.1836994E-4 3.5211266E-4 2.5967282E-4 5.214444E-4 3.9542743E-4 
tragic 9.5510983E-4 3.5211266E-4 5.1934563E-4 5.214444E-4 7.1895897E-4 
homosexual 3.1836994E-4 0.0038732395 0.0010386913 5.214444E-4 5.751672E-4 
older 3.1836994E-4 7.042253E-4 0.0020773825 0.0011732499 7.9085486E-4 
theme 3.1836994E-4 3.5211266E-4 2.5967282E-4 6.518055E-4 2.875836E-4 
bhaer 6.367399E-4 0.0010563381 0.0010386913 7.821666E-4 4.3137537E-4 
ledger 0.0012734798 7.042253E-4 0.0020773825 0.0041715554 0.0031993673 
meant 3.1836994E-4 7.042253E-4 2.5967282E-4 5.214444E-4 2.875836E-4 
means 9.5510983E-4 3.5211266E-4 7.7901845E-4 5.214444E-4 3.5947948E-4 
desire 9.5510983E-4 0.0014084507 7.7901845E-4 7.821666E-4 5.0327124E-4 
touching 6.367399E-4 3.5211266E-4 7.7901845E-4 1.303611E-4 8.986987E-4 
unfortunately 3.1836994E-4 0.0014084507 5.1934563E-4 3.910833E-4 2.1568769E-4 
great 0.005093919 0.0028169013 0.0064918203 0.006387694 0.00823208 
proulx 3.1836994E-4 3.5211266E-4 2.5967282E-4 0.0011732499 0.0010065425 
happened 6.367399E-4 3.5211266E-4 2.5967282E-4 1.303611E-4 4.3137537E-4 
beautifully 0.0012734798 7.042253E-4 5.1934563E-4 9.125277E-4 8.6275075E-4 
wrong 9.5510983E-4 0.0010563381 0.0015580369 9.125277E-4 6.83011E-4 
MOVIE 6.367399E-4 3.5211266E-4 2.5967282E-4 1.303611E-4 5.0327124E-4 
shirt 6.367399E-4 3.5211266E-4 5.1934563E-4 3.910833E-4 3.9542743E-4 
songs 0.0012734798 0.0017605633 0.001298364 5.214444E-4 0.0011862823 
pleased 6.367399E-4 3.5211266E-4 2.5967282E-4 2.607222E-4 2.875836E-4 
choice 3.1836994E-4 3.5211266E-4 2.5967282E-4 0.0010428888 3.5947948E-4 
alot 3.1836994E-4 3.5211266E-4 2.5967282E-4 1.303611E-4 4.3137537E-4 
certain 9.5510983E-4 0.0014084507 7.7901845E-4 7.821666E-4 4.6732332E-4 
stuff 0.0012734798 7.042253E-4 0.0010386913 0.0010428888 6.470631E-4 
small 6.367399E-4 0.0010563381 7.7901845E-4 0.0011732499 5.0327124E-4 
door 3.1836994E-4 3.5211266E-4 7.7901845E-4 1.303611E-4 5.0327124E-4 
quick 3.1836994E-4 3.5211266E-4 0.001298364 2.607222E-4 3.2353154E-4 
husband 3.1836994E-4 7.042253E-4 2.5967282E-4 9.125277E-4 5.0327124E-4 
section 6.367399E-4 3.5211266E-4 7.7901845E-4 2.607222E-4 5.751672E-4 
simple 9.5510983E-4 3.5211266E-4 5.1934563E-4 7.821666E-4 9.705946E-4 
experience 9.5510983E-4 3.5211266E-4 5.1934563E-4 5.214444E-4 0.0012222303 
listen 3.1836994E-4 3.5211266E-4 2.5967282E-4 5.214444E-4 3.9542743E-4 
daughters 3.1836994E-4 3.5211266E-4 2.5967282E-4 5.214444E-4 3.9542743E-4 
hit 6.367399E-4 3.5211266E-4 7.7901845E-4 3.910833E-4 3.9542743E-4 
shows 0.0015918497 3.5211266E-4 0.0020773825 0.001303611 0.0016176576 
major 3.1836994E-4 0.0010563381 0.0010386913 2.607222E-4 3.9542743E-4 
shown 3.1836994E-4 0.0010563381 5.1934563E-4 7.821666E-4 1.7973974E-4 
presented 3.1836994E-4 0.0010563381 5.1934563E-4 6.518055E-4 3.5947948E-4 
talent 3.1836994E-4 0.0010563381 2.5967282E-4 3.910833E-4 2.5163562E-4 
affair 6.367399E-4 3.5211266E-4 5.1934563E-4 5.214444E-4 2.5163562E-4 
totally 9.5510983E-4 3.5211266E-4 2.5967282E-4 6.518055E-4 4.6732332E-4 
day 0.0012734798 0.0014084507 0.001298364 0.0014339722 0.0011503344 
england 3.1836994E-4 3.5211266E-4 5.1934563E-4 6.518055E-4 2.5163562E-4 
package 6.367399E-4 3.5211266E-4 7.7901845E-4 9.125277E-4 1.437918E-4 
kind 0.0012734798 7.042253E-4 0.001298364 0.0016946943 9.3464664E-4 
minutes 9.5510983E-4 0.0035211267 7.7901845E-4 7.821666E-4 3.5947948E-4 
history 3.1836994E-4 3.5211266E-4 5.1934563E-4 2.607222E-4 3.5947948E-4 
important 6.367399E-4 0.0014084507 0.0010386913 7.821666E-4 0.0012581781 
viewers 9.5510983E-4 3.5211266E-4 2.5967282E-4 0.0011732499 6.470631E-4 
instructor 3.1836994E-4 3.5211266E-4 0.001298364 0.0011732499 5.392192E-4 
personally 3.1836994E-4 3.5211266E-4 2.5967282E-4 5.214444E-4 3.2353154E-4 
absolutely 0.0012734798 3.5211266E-4 2.5967282E-4 1.303611E-4 0.0012222303 
explaining 3.1836994E-4 3.5211266E-4 2.5967282E-4 7.821666E-4 1.7973974E-4 
enis 3.1836994E-4 3.5211266E-4 2.5967282E-4 1.303611E-4 5.751672E-4 
job 0.0015918497 0.0014084507 0.0020773825 0.0028679443 0.0015457617 
daughter 6.367399E-4 3.5211266E-4 5.1934563E-4 0.0010428888 0.0011503344 
joe 3.1836994E-4 7.042253E-4 0.0010386913 3.910833E-4 3.2353154E-4 
tent 3.1836994E-4 3.5211266E-4 5.1934563E-4 2.607222E-4 4.3137537E-4 
part 0.0025469596 0.0021126762 0.0033757465 0.0023464998 0.0025882523 
values 6.367399E-4 0.0017605633 2.5967282E-4 2.607222E-4 4.3137537E-4 
deserves 6.367399E-4 0.0010563381 2.5967282E-4 3.910833E-4 5.0327124E-4 
point 0.0019102197 0.0014084507 0.0010386913 0.0016946943 0.0016536056 
tend 3.1836994E-4 3.5211266E-4 5.1934563E-4 2.607222E-4 3.2353154E-4 
alone 3.1836994E-4 7.042253E-4 2.5967282E-4 9.125277E-4 0.0011862823 
sounds 9.5510983E-4 3.5211266E-4 7.7901845E-4 3.910833E-4 2.1568769E-4 
joy 6.367399E-4 3.5211266E-4 2.5967282E-4 6.518055E-4 3.5947948E-4 
dialogue 9.5510983E-4 7.042253E-4 5.1934563E-4 2.607222E-4 2.5163562E-4 
sad 0.0015918497 7.042253E-4 2.5967282E-4 3.910833E-4 0.0016536056 
win 9.5510983E-4 3.5211266E-4 5.1934563E-4 3.910833E-4 3.5947948E-4 
sheep 6.367399E-4 7.042253E-4 0.0010386913 5.214444E-4 7.9085486E-4 
VHS 3.1836994E-4 3.5211266E-4 2.5967282E-4 1.303611E-4 3.9542743E-4 
rest 3.1836994E-4 0.0010563381 7.7901845E-4 5.214444E-4 8.6275075E-4 
amount 3.1836994E-4 0.0010563381 5.1934563E-4 5.214444E-4 2.1568769E-4 
gyllenhaal 6.367399E-4 7.042253E-4 7.7901845E-4 0.0022161386 0.0017973974 
move 6.367399E-4 3.5211266E-4 2.5967282E-4 3.910833E-4 4.3137537E-4 
original 9.5510983E-4 0.0021126762 0.0018177096 0.0014339722 6.83011E-4 
clear 6.367399E-4 0.0010563381 2.5967282E-4 7.821666E-4 8.6275075E-4 
encounter 9.5510983E-4 0.0010563381 2.5967282E-4 5.214444E-4 2.5163562E-4 
recommended 9.5510983E-4 3.5211266E-4 5.1934563E-4 3.910833E-4 5.0327124E-4 
glad 3.1836994E-4 7.042253E-4 7.7901845E-4 5.214444E-4 5.0327124E-4 
attention 3.1836994E-4 0.0010563381 2.5967282E-4 0.0010428888 4.3137537E-4 
nominated 6.367399E-4 3.5211266E-4 2.5967282E-4 5.214444E-4 2.875836E-4 
front 3.1836994E-4 3.5211266E-4 2.5967282E-4 3.910833E-4 5.392192E-4 
simply 0.0012734798 7.042253E-4 0.0023370553 7.821666E-4 0.0012941262 
bad 0.0038204393 0.0017605633 0.0010386913 7.821666E-4 4.6732332E-4 
bring 3.1836994E-4 3.5211266E-4 2.5967282E-4 3.910833E-4 5.0327124E-4 
del 3.1836994E-4 3.5211266E-4 5.1934563E-4 0.0011732499 9.705946E-4 
videos 3.1836994E-4 0.0010563381 5.1934563E-4 5.214444E-4 6.83011E-4 
winona 0.0012734798 0.0021126762 0.0015580369 0.0027375831 0.0017614494 
kiss 6.367399E-4 0.0010563381 5.1934563E-4 2.607222E-4 3.2353154E-4 
stunning 3.1836994E-4 7.042253E-4 2.5967282E-4 2.607222E-4 5.0327124E-4 
viewing 6.367399E-4 3.5211266E-4 7.7901845E-4 6.518055E-4 3.9542743E-4 
fit 0.0015918497 3.5211266E-4 5.1934563E-4 5.214444E-4 2.1568769E-4 
appreciate 6.367399E-4 3.5211266E-4 5.1934563E-4 2.607222E-4 2.875836E-4 
finds 3.1836994E-4 3.5211266E-4 7.7901845E-4 6.518055E-4 1.7973974E-4 
honest 3.1836994E-4 3.5211266E-4 0.0010386913 0.0010428888 5.0327124E-4 
cinema 3.1836994E-4 3.5211266E-4 5.1934563E-4 1.303611E-4 4.6732332E-4 
addition 3.1836994E-4 0.0014084507 5.1934563E-4 3.910833E-4 1.7973974E-4 
knowledge 3.1836994E-4 7.042253E-4 7.7901845E-4 2.607222E-4 3.5947948E-4 
happen 0.0019102197 3.5211266E-4 2.5967282E-4 5.214444E-4 5.392192E-4 
grow 3.1836994E-4 3.5211266E-4 5.1934563E-4 6.518055E-4 5.751672E-4 
marmee 9.5510983E-4 0.0021126762 0.004154765 0.0018250555 0.0010065425 
sure 9.5510983E-4 0.0014084507 0.001298364 0.0010428888 0.0010424905 
past 3.1836994E-4 0.0014084507 0.0010386913 7.821666E-4 5.392192E-4 
impact 3.1836994E-4 3.5211266E-4 5.1934563E-4 1.303611E-4 2.875836E-4 
opportunity 3.1836994E-4 3.5211266E-4 7.7901845E-4 5.214444E-4 3.2353154E-4 
personal 6.367399E-4 7.042253E-4 5.1934563E-4 6.518055E-4 5.0327124E-4 
easy 6.367399E-4 3.5211266E-4 7.7901845E-4 0.0010428888 0.0010065425 
hurt 9.5510983E-4 3.5211266E-4 0.0018177096 1.303611E-4 2.1568769E-4 
deal 3.1836994E-4 3.5211266E-4 7.7901845E-4 5.214444E-4 7.549069E-4 
strong 6.367399E-4 0.0010563381 7.7901845E-4 9.125277E-4 7.549069E-4 
touched 3.1836994E-4 3.5211266E-4 2.5967282E-4 1.303611E-4 4.6732332E-4 
melissa 0.0015918497 0.0014084507 0.0015580369 0.002476861 0.0014379179 
eyes 6.367399E-4 3.5211266E-4 7.7901845E-4 5.214444E-4 8.986987E-4 
samantha 3.1836994E-4 3.5211266E-4 7.7901845E-4 6.518055E-4 3.5947948E-4 
THE 0.0022285897 7.042253E-4 5.1934563E-4 2.607222E-4 0.0014019699 
civil 6.367399E-4 3.5211266E-4 2.5967282E-4 2.607222E-4 4.3137537E-4 
unlike 3.1836994E-4 3.5211266E-4 7.7901845E-4 1.303611E-4 2.875836E-4 
hearing 6.367399E-4 3.5211266E-4 2.5967282E-4 3.910833E-4 3.2353154E-4 
wedding 9.5510983E-4 7.042253E-4 2.5967282E-4 2.607222E-4 2.875836E-4 
ca 0.0028653296 0.0024647887 0.0010386913 0.0018250555 0.0017614494 
humanity 3.1836994E-4 3.5211266E-4 2.5967282E-4 2.607222E-4 4.3137537E-4 
mine 3.1836994E-4 3.5211266E-4 5.1934563E-4 2.607222E-4 3.5947948E-4 
cd 9.5510983E-4 3.5211266E-4 2.5967282E-4 5.214444E-4 3.2353154E-4 
mind 0.0019102197 0.0010563381 0.001298364 7.821666E-4 0.0010065425 
outstanding 6.367399E-4 3.5211266E-4 5.1934563E-4 5.214444E-4 4.6732332E-4 
set 6.367399E-4 0.0010563381 0.0010386913 0.0011732499 9.3464664E-4 
business 0.0022285897 3.5211266E-4 5.1934563E-4 1.303611E-4 2.1568769E-4 
emotional 3.1836994E-4 7.042253E-4 5.1934563E-4 0.0010428888 0.0014019699 
sex 3.1836994E-4 0.0010563381 2.5967282E-4 0.0011732499 0.0011143864 
words 9.5510983E-4 7.042253E-4 5.1934563E-4 7.821666E-4 8.268028E-4 
familiar 6.367399E-4 3.5211266E-4 2.5967282E-4 2.607222E-4 3.5947948E-4 
march 3.1836994E-4 0.0017605633 0.0015580369 0.0037804719 0.001330074 
byrne 3.1836994E-4 7.042253E-4 0.0010386913 6.518055E-4 8.268028E-4 
actor 3.1836994E-4 3.5211266E-4 7.7901845E-4 7.821666E-4 6.470631E-4 
tells 6.367399E-4 3.5211266E-4 2.5967282E-4 7.821666E-4 6.470631E-4 
awesome 3.1836994E-4 3.5211266E-4 5.1934563E-4 3.910833E-4 5.392192E-4 
katherine 9.5510983E-4 3.5211266E-4 2.5967282E-4 5.214444E-4 2.5163562E-4 
june 0.0015918497 3.5211266E-4 5.1934563E-4 5.214444E-4 2.875836E-4 
meet 6.367399E-4 7.042253E-4 2.5967282E-4 3.910833E-4 9.3464664E-4 
taught 3.1836994E-4 3.5211266E-4 7.7901845E-4 5.214444E-4 2.5163562E-4 
series 3.1836994E-4 3.5211266E-4 7.7901845E-4 1.303611E-4 6.83011E-4 
paul 3.1836994E-4 0.0010563381 7.7901845E-4 3.910833E-4 0.0014019699 
masterpiece 3.1836994E-4 0.0010563381 2.5967282E-4 3.910833E-4 6.1111513E-4 
die 3.1836994E-4 7.042253E-4 2.5967282E-4 5.214444E-4 2.875836E-4 
hollywood 6.367399E-4 0.0021126762 5.1934563E-4 5.214444E-4 6.1111513E-4 
beauty 6.367399E-4 3.5211266E-4 2.5967282E-4 3.910833E-4 8.986987E-4 
added 3.1836994E-4 7.042253E-4 2.5967282E-4 2.607222E-4 3.5947948E-4 
language 3.1836994E-4 3.5211266E-4 2.5967282E-4 1.303611E-4 4.3137537E-4 
girls 6.367399E-4 0.0014084507 0.0018177096 0.0010428888 0.0014379179 
dvds 3.1836994E-4 3.5211266E-4 2.5967282E-4 2.607222E-4 5.0327124E-4 
hold 3.1836994E-4 3.5211266E-4 0.0010386913 6.518055E-4 2.875836E-4 
tale 0.0012734798 3.5211266E-4 7.7901845E-4 5.214444E-4 6.1111513E-4 
brings 3.1836994E-4 3.5211266E-4 0.0010386913 2.607222E-4 6.83011E-4 
beginner 3.1836994E-4 3.5211266E-4 2.5967282E-4 5.214444E-4 6.470631E-4 
won 9.5510983E-4 3.5211266E-4 2.5967282E-4 5.214444E-4 9.3464664E-4 
talk 6.367399E-4 7.042253E-4 2.5967282E-4 7.821666E-4 8.268028E-4 
guitarist 6.367399E-4 3.5211266E-4 5.1934563E-4 1.303611E-4 6.470631E-4 
possibly 6.367399E-4 7.042253E-4 7.7901845E-4 1.303611E-4 2.875836E-4 
dunst 6.367399E-4 3.5211266E-4 0.0015580369 0.0014339722 0.0010065425 
finally 0.0012734798 3.5211266E-4 0.0010386913 5.214444E-4 8.986987E-4 
month 9.5510983E-4 3.5211266E-4 2.5967282E-4 3.910833E-4 3.2353154E-4 
piece 6.367399E-4 7.042253E-4 5.1934563E-4 3.910833E-4 5.392192E-4 
susan 9.5510983E-4 0.0010563381 0.0018177096 0.0016946943 0.001330074 
final 3.1836994E-4 3.5211266E-4 2.5967282E-4 3.910833E-4 5.0327124E-4 
parts 6.367399E-4 0.0021126762 5.1934563E-4 9.125277E-4 6.470631E-4 
helps 3.1836994E-4 3.5211266E-4 7.7901845E-4 1.303611E-4 3.5947948E-4 
western 9.5510983E-4 3.5211266E-4 2.5967282E-4 5.214444E-4 5.0327124E-4 
deep 3.1836994E-4 3.5211266E-4 2.5967282E-4 3.910833E-4 7.1895897E-4 
tears 3.1836994E-4 3.5211266E-4 5.1934563E-4 3.910833E-4 7.549069E-4 
beginning 3.1836994E-4 3.5211266E-4 7.7901845E-4 5.214444E-4 6.1111513E-4 
vocal 0.0022285897 0.0014084507 0.0049337833 0.0022161386 0.0015098138 
henderson 0.0019102197 3.5211266E-4 2.5967282E-4 1.303611E-4 2.875836E-4 
back 0.0025469596 7.042253E-4 0.001298364 0.0011732499 0.0022287727 
capable 9.5510983E-4 3.5211266E-4 5.1934563E-4 5.214444E-4 3.2353154E-4 
training 6.367399E-4 7.042253E-4 2.5967282E-4 6.518055E-4 3.5947948E-4 
title 9.5510983E-4 7.042253E-4 0.001298364 2.607222E-4 3.2353154E-4 
watching 0.0025469596 0.0028169013 0.0031160738 0.0029983053 0.0021568767 
content 3.1836994E-4 3.5211266E-4 7.7901845E-4 3.910833E-4 3.2353154E-4 
miss 3.1836994E-4 3.5211266E-4 5.1934563E-4 3.910833E-4 5.392192E-4 
plot 6.367399E-4 0.0010563381 0.0010386913 7.821666E-4 5.392192E-4 
aunt 3.1836994E-4 7.042253E-4 2.5967282E-4 9.125277E-4 1.7973974E-4 
skill 3.1836994E-4 3.5211266E-4 0.0010386913 1.303611E-4 3.2353154E-4 
human 6.367399E-4 0.0010563381 7.7901845E-4 9.125277E-4 7.9085486E-4 
covers 3.1836994E-4 3.5211266E-4 2.5967282E-4 6.518055E-4 4.6732332E-4 
brilliant 3.1836994E-4 0.0017605633 2.5967282E-4 1.303611E-4 8.268028E-4 
directed 9.5510983E-4 0.0010563381 7.7901845E-4 3.910833E-4 6.1111513E-4 
living 3.1836994E-4 3.5211266E-4 5.1934563E-4 7.821666E-4 6.1111513E-4 
breathing 0.0012734798 7.042253E-4 0.0010386913 5.214444E-4 2.875836E-4 
solo 3.1836994E-4 0.0014084507 7.7901845E-4 6.518055E-4 5.392192E-4 
home 0.0019102197 0.0017605633 0.0015580369 0.001303611 6.1111513E-4 
form 6.367399E-4 0.0010563381 5.1934563E-4 2.607222E-4 3.9542743E-4 
material 6.367399E-4 0.0014084507 5.1934563E-4 6.518055E-4 0.0010424905 
wynona 3.1836994E-4 3.5211266E-4 7.7901845E-4 1.303611E-4 3.2353154E-4 
showing 6.367399E-4 3.5211266E-4 0.001298364 7.821666E-4 5.0327124E-4 
big 9.5510983E-4 0.0010563381 0.002596728 0.0015643332 0.0011862823 
practice 9.5510983E-4 7.042253E-4 0.0010386913 0.0010428888 7.549069E-4 
advanced 3.1836994E-4 7.042253E-4 5.1934563E-4 5.214444E-4 5.392192E-4 
bit 0.0012734798 0.0010563381 0.0018177096 0.0027375831 0.0010784384 
hope 0.0012734798 7.042253E-4 5.1934563E-4 3.910833E-4 7.9085486E-4 
attempt 3.1836994E-4 7.042253E-4 5.1934563E-4 2.607222E-4 3.2353154E-4 
ennis 0.0019102197 0.0017605633 0.0033757465 0.0075609437 0.010928176 
memorable 6.367399E-4 3.5211266E-4 2.5967282E-4 5.214444E-4 3.9542743E-4 
america 6.367399E-4 0.0010563381 7.7901845E-4 1.303611E-4 3.9542743E-4 
thanks 9.5510983E-4 3.5211266E-4 7.7901845E-4 5.214444E-4 5.751672E-4 
relationships 0.0015918497 7.042253E-4 5.1934563E-4 2.607222E-4 3.9542743E-4 
